image,caption
unsloth/data/google/1f1f0-1f1f5.png,"Google Emoji: 1F1F0-1F1F5 (flag-kp). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1f7.png,"Apple Emoji: 1F1F0-1F1F7 (kr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1f7.png,"Google Emoji: 1F1F0-1F1F7 (kr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1fc.png,"Apple Emoji: 1F1F0-1F1FC (flag-kw). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1fc.png,"Google Emoji: 1F1F0-1F1FC (flag-kw). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1fe.png,"Apple Emoji: 1F1F0-1F1FE (flag-ky). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1fe.png,"Google Emoji: 1F1F0-1F1FE (flag-ky). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1ff.png,"Apple Emoji: 1F1F0-1F1FF (flag-kz). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1ff.png,"Google Emoji: 1F1F0-1F1FF (flag-kz). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1e6.png,"Apple Emoji: 1F1F1-1F1E6 (flag-la). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1e6.png,"Google Emoji: 1F1F1-1F1E6 (flag-la). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1e7.png,"Apple Emoji: 1F1F1-1F1E7 (flag-lb). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1e7.png,"Google Emoji: 1F1F1-1F1E7 (flag-lb). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1e8.png,"Apple Emoji: 1F1F1-1F1E8 (flag-lc). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1e8.png,"Google Emoji: 1F1F1-1F1E8 (flag-lc). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1ee.png,"Apple Emoji: 1F1F1-1F1EE (flag-li). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1ee.png,"Google Emoji: 1F1F1-1F1EE (flag-li). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1f0.png,"Apple Emoji: 1F1F1-1F1F0 (flag-lk). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1f0.png,"Google Emoji: 1F1F1-1F1F0 (flag-lk). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1f7.png,"Apple Emoji: 1F1F1-1F1F7 (flag-lr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1f7.png,"Google Emoji: 1F1F1-1F1F7 (flag-lr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1f8.png,"Apple Emoji: 1F1F1-1F1F8 (flag-ls). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1f8.png,"Google Emoji: 1F1F1-1F1F8 (flag-ls). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1f9.png,"Apple Emoji: 1F1F1-1F1F9 (flag-lt). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1f9.png,"Google Emoji: 1F1F1-1F1F9 (flag-lt). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1fa.png,"Apple Emoji: 1F1F1-1F1FA (flag-lu). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1fa.png,"Google Emoji: 1F1F1-1F1FA (flag-lu). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1fb.png,"Apple Emoji: 1F1F1-1F1FB (flag-lv). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1fb.png,"Google Emoji: 1F1F1-1F1FB (flag-lv). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f1-1f1fe.png,"Apple Emoji: 1F1F1-1F1FE (flag-ly). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f1-1f1fe.png,"Google Emoji: 1F1F1-1F1FE (flag-ly). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1e6.png,"Apple Emoji: 1F1F2-1F1E6 (flag-ma). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1e6.png,"Google Emoji: 1F1F2-1F1E6 (flag-ma). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1e8.png,"Apple Emoji: 1F1F2-1F1E8 (flag-mc). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1e8.png,"Google Emoji: 1F1F2-1F1E8 (flag-mc). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1e9.png,"Apple Emoji: 1F1F2-1F1E9 (flag-md). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1e9.png,"Google Emoji: 1F1F2-1F1E9 (flag-md). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1ea.png,"Apple Emoji: 1F1F2-1F1EA (flag-me). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1ea.png,"Google Emoji: 1F1F2-1F1EA (flag-me). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1eb.png,"Apple Emoji: 1F1F2-1F1EB (flag-mf). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1eb.png,"Google Emoji: 1F1F2-1F1EB (flag-mf). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1ec.png,"Apple Emoji: 1F1F2-1F1EC (flag-mg). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1ec.png,"Google Emoji: 1F1F2-1F1EC (flag-mg). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1ed.png,"Apple Emoji: 1F1F2-1F1ED (flag-mh). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1ed.png,"Google Emoji: 1F1F2-1F1ED (flag-mh). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f0.png,"Apple Emoji: 1F1F2-1F1F0 (flag-mk). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f0.png,"Google Emoji: 1F1F2-1F1F0 (flag-mk). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f1.png,"Apple Emoji: 1F1F2-1F1F1 (flag-ml). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f1.png,"Google Emoji: 1F1F2-1F1F1 (flag-ml). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f2.png,"Apple Emoji: 1F1F2-1F1F2 (flag-mm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f2.png,"Google Emoji: 1F1F2-1F1F2 (flag-mm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f3.png,"Apple Emoji: 1F1F2-1F1F3 (flag-mn). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f3.png,"Google Emoji: 1F1F2-1F1F3 (flag-mn). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f4.png,"Apple Emoji: 1F1F2-1F1F4 (flag-mo). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f4.png,"Google Emoji: 1F1F2-1F1F4 (flag-mo). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f5.png,"Apple Emoji: 1F1F2-1F1F5 (flag-mp). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f5.png,"Google Emoji: 1F1F2-1F1F5 (flag-mp). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f6.png,"Apple Emoji: 1F1F2-1F1F6 (flag-mq). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f6.png,"Google Emoji: 1F1F2-1F1F6 (flag-mq). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f7.png,"Apple Emoji: 1F1F2-1F1F7 (flag-mr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f7.png,"Google Emoji: 1F1F2-1F1F7 (flag-mr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f8.png,"Apple Emoji: 1F1F2-1F1F8 (flag-ms). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f8.png,"Google Emoji: 1F1F2-1F1F8 (flag-ms). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1f9.png,"Apple Emoji: 1F1F2-1F1F9 (flag-mt). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1f9.png,"Google Emoji: 1F1F2-1F1F9 (flag-mt). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1fa.png,"Apple Emoji: 1F1F2-1F1FA (flag-mu). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1fa.png,"Google Emoji: 1F1F2-1F1FA (flag-mu). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1fb.png,"Apple Emoji: 1F1F2-1F1FB (flag-mv). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1fb.png,"Google Emoji: 1F1F2-1F1FB (flag-mv). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1fc.png,"Apple Emoji: 1F1F2-1F1FC (flag-mw). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1fc.png,"Google Emoji: 1F1F2-1F1FC (flag-mw). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1fd.png,"Apple Emoji: 1F1F2-1F1FD (flag-mx). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1fd.png,"Google Emoji: 1F1F2-1F1FD (flag-mx). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1fe.png,"Apple Emoji: 1F1F2-1F1FE (flag-my). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1fe.png,"Google Emoji: 1F1F2-1F1FE (flag-my). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f2-1f1ff.png,"Apple Emoji: 1F1F2-1F1FF (flag-mz). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f2-1f1ff.png,"Google Emoji: 1F1F2-1F1FF (flag-mz). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f3-1f1e6.png,"Apple Emoji: 1F1F3-1F1E6 (flag-na). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f3-1f1e6.png,"Google Emoji: 1F1F3-1F1E6 (flag-na). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f3-1f1e8.png,"Apple Emoji: 1F1F3-1F1E8 (flag-nc). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
